date,open,high,low,close,volume,openinterest
2019-07-02,"10,615.50","10,923.50","9,728.50","10,835.90",10615500,0
2019-07-03,"10,835.90","11,931.80","10,835.90","11,900.80",10835900,0
2019-07-04,"11,899.30","11,948.00","11,087.10","11,163.10",11899300,0
2019-07-05,"11,159.70","11,381.80","10,810.30","10,970.20",11159700,0
2019-07-06,"10,969.80","11,650.20","10,967.90","11,268.00",10969800,0
2019-07-07,"11,267.90","11,524.60","11,108.10","11,415.90",11267900,0
2019-07-08,"11,415.80","12,332.30","11,304.80","12,252.60",11415800,0
2019-07-09,"12,250.60","12,772.90","12,111.20","12,541.50",12250600,0
2019-07-10,"12,542.80","13,134.40","11,594.90","12,110.60",12542800,0
2019-07-11,"12,111.60","12,111.60","11,029.00","11,342.30",12111600,0
2019-07-12,"11,343.70","11,881.40","11,109.80","11,762.10",11343700,0
2019-07-13,"11,762.80","11,798.40","10,839.40","11,364.90",11762800,0
2019-07-14,"11,364.30","11,448.70","10,128.90","10,200.10",11364300,0
2019-07-15,"10,199.90","11,064.70","9,885.40","10,845.90",10199900,0
2019-07-16,"10,844.00","11,019.50","9,375.30","9,424.80",10844000,0
2019-07-17,"9,425.10","9,983.60","9,082.60","9,723.20",9425100,0
2019-07-18,"9,723.10","10,787.10","9,390.00","10,651.40",9723100,0
2019-07-19,"10,651.60","10,758.40","10,160.70","10,571.50",10651600,0
2019-07-20,"10,571.90","11,155.60","10,462.00","10,826.70",10571900,0
2019-07-21,"10,827.00","10,883.80","10,442.50","10,714.40",10827000,0
2019-07-22,"10,715.10","10,806.30","10,196.50","10,412.50",10715100,0
2019-07-23,"10,412.80","10,414.70","9,865.40","9,888.70",10412800,0
2019-07-24,"9,887.20","9,945.30","9,584.00","9,804.30",9887200,0
2019-07-25,"9,804.70","10,203.50","9,776.60","9,945.30",9804700,0
2019-07-26,"9,945.20","10,436.10","9,724.20","9,831.00",9945200,0
2019-07-27,"9,830.40","10,232.30","9,389.10","9,492.10",9830400,0
2019-07-28,"9,491.10","9,798.50","9,401.10","9,727.80",9491100,0
2019-07-29,"9,728.50","9,835.40","9,502.50","9,580.90",9728500,0
2019-07-30,"9,580.00","9,703.00","9,483.00","9,580.70",9580000,0
2019-07-31,"9,580.30","10,100.00","9,562.40","10,082.00",9580300,0
2019-08-01,"10,081.90","10,459.00","9,890.60","10,380.00",10081900,0
2019-08-02,"10,380.50","10,664.80","10,330.50","10,520.10",10380500,0
2019-08-03,"10,519.90","10,893.60","10,504.50","10,815.70",10519900,0
2019-08-04,"10,816.10","11,017.70","10,568.80","10,934.60",10816100,0
2019-08-05,"10,934.80","11,922.30","10,934.80","11,816.80",10934800,0
2019-08-06,"11,817.60","12,291.90","11,237.00","11,480.90",11817600,0
2019-08-07,"11,481.00","12,114.50","11,406.40","12,013.90",11481000,0
2019-08-08,"12,015.90","12,236.60","11,727.00","12,191.60",12015900,0
2019-08-09,"12,190.00","12,225.30","11,885.00","12,089.80",12190000,0
2019-08-10,"12,090.50","12,185.00","11,281.60","11,314.50",12090500,0
2019-08-11,"11,314.60","11,728.40","11,146.10","11,517.20",11314600,0
2019-08-12,"11,505.10","11,508.60","11,267.30","11,394.20",11505100,0
2019-08-13,"11,395.00","11,445.60","10,793.20","10,892.90",11395000,0
2019-08-14,"10,894.20","10,894.50","9,965.50","10,049.40",10894200,0
2019-08-15,"10,053.30","10,448.20","9,580.10","10,303.40",10053300,0
2019-08-16,"10,300.90","10,734.00","9,788.60","10,335.60",10300900,0
2019-08-17,"10,335.50","10,460.70","10,016.30","10,218.10",10335500,0
2019-08-18,"10,219.30","10,494.90","10,086.70","10,312.70",10219300,0
2019-08-19,"10,312.80","10,923.90","10,267.80","10,910.70",10312800,0
2019-08-20,"10,911.20","10,941.60","10,581.00","10,752.60",10911200,0
2019-08-21,"10,753.30","10,797.80","9,908.00","10,141.50",10753300,0
2019-08-22,"10,141.10","10,218.20","9,777.00","10,105.00",10141100,0
2019-08-23,"10,104.90","10,434.30","9,921.40","10,388.70",10104900,0
2019-08-24,"10,389.40","10,415.90","9,917.50","10,131.00",10389400,0
2019-08-25,"10,132.10","10,307.00","9,935.20","10,136.30",10132100,0
2019-08-26,"10,136.00","10,568.20","10,136.00","10,371.80",10136000,0
2019-08-27,"10,372.20","10,387.60","10,060.20","10,184.80",10372200,0
2019-08-28,"10,184.70","10,271.30","9,629.60","9,729.40",10184700,0
2019-08-29,"9,729.10","9,729.10","9,343.00","9,491.00",9729100,0
2019-08-30,"9,494.10","9,675.70","9,370.20","9,585.40",9494100,0
2019-08-31,"9,585.50","9,677.50","9,457.30","9,594.40",9585500,0
2019-09-01,"9,594.70","9,799.50","9,533.60","9,729.30",9594700,0
2019-09-02,"9,728.80","10,431.50","9,720.30","10,348.80",9728800,0
2019-09-03,"10,348.10","10,756.80","10,283.50","10,612.30",10348100,0
2019-09-04,"10,611.60","10,783.60","10,388.60","10,568.20",10611600,0
2019-09-05,"10,567.80","10,630.70","10,469.90","10,566.90",10567800,0
2019-09-06,"10,566.70","10,896.20","10,227.40","10,309.30",10566700,0
2019-09-07,"10,306.90","10,556.40","10,302.30","10,461.10",10306900,0
2019-09-08,"10,461.60","10,578.00","10,266.30","10,402.80",10461600,0
2019-09-09,"10,402.10","10,478.00","10,095.70","10,309.00",10402100,0
2019-09-10,"10,308.70","10,379.80","9,970.70","10,105.40",10308700,0
2019-09-11,"10,104.90","10,257.50","9,908.90","10,162.50",10104900,0
2019-09-12,"10,162.40","10,447.90","10,051.00","10,415.10",10162400,0
2019-09-13,"10,415.20","10,441.40","10,174.10","10,342.10",10415200,0
2019-09-14,"10,342.20","10,421.40","10,253.70","10,337.30",10342200,0
2019-09-15,"10,337.30","10,360.40","10,272.00","10,311.50",10337300,0
2019-09-16,"10,311.30","10,360.50","10,108.50","10,255.50",10311300,0
2019-09-17,"10,254.60","10,273.60","10,153.50","10,195.70",10254600,0
2019-09-18,"10,195.70","10,257.50","10,119.30","10,164.70",10195700,0
2019-09-19,"10,164.60","10,297.60","9,707.60","10,250.50",10164600,0
2019-09-20,"10,251.50","10,279.50","10,088.60","10,172.70",10251500,0
2019-09-21,"10,172.80","10,177.90","9,939.80","9,993.00",10172800,0
2019-09-22,"9,993.00","10,075.00","9,870.90","10,031.60",9993000,0
2019-09-23,"10,031.30","10,048.80","9,656.30","9,702.20",10031300,0
2019-09-24,"9,702.70","9,793.80","8,069.40","8,513.90",9702700,0
2019-09-25,"8,512.30","8,729.80","8,245.10","8,432.40",8512300,0
2019-09-26,"8,432.50","8,463.10","7,773.60","8,063.80",8432500,0
2019-09-27,"8,063.80","8,257.40","7,882.10","8,184.90",8063800,0
2019-09-28,"8,184.50","8,297.20","8,031.10","8,208.50",8184500,0
2019-09-29,"8,208.00","8,226.80","7,922.10","8,049.10",8208000,0
2019-09-30,"8,048.90","8,318.50","7,749.00","8,284.30",8048900,0
2019-10-01,"8,285.00","8,486.20","8,187.90","8,302.70",8285000,0
2019-10-02,"8,302.70","8,374.00","8,167.70","8,364.10",8302700,0
2019-10-03,"8,363.60","8,391.70","8,090.10","8,226.90",8363600,0
2019-10-04,"8,227.60","8,233.60","8,041.40","8,148.10",8227600,0
2019-10-05,"8,148.00","8,185.10","8,030.60","8,127.30",8148000,0
2019-10-06,"8,127.30","8,145.50","7,834.90","7,881.90",8127300,0
2019-10-07,"7,882.60","8,293.50","7,797.00","8,198.60",7882600,0
2019-10-08,"8,198.50","8,323.10","8,118.10","8,182.90",8198500,0
2019-10-09,"8,180.10","8,655.90","8,122.70","8,566.70",8180100,0
2019-10-10,"8,566.80","8,638.50","8,438.70","8,562.30",8566800,0
2019-10-11,"8,562.20","8,751.10","8,249.70","8,267.80",8562200,0
2019-10-12,"8,267.60","8,394.80","8,260.90","8,304.40",8267600,0
2019-10-13,"8,304.30","8,450.20","8,190.60","8,281.50",8304300,0
2019-10-14,"8,281.30","8,374.30","8,222.20","8,353.30",8281300,0
2019-10-15,"8,353.40","8,400.20","8,139.50","8,167.20",8353400,0
2019-10-16,"8,167.10","8,185.90","7,929.80","8,000.40",8167100,0
2019-10-17,"8,000.40","8,118.20","7,944.40","8,073.30",8000400,0
2019-10-18,"8,073.30","8,116.40","7,842.00","7,948.50",8073300,0
2019-10-19,"7,948.30","8,060.20","7,892.40","7,957.30",7948300,0
2019-10-20,"7,957.40","8,288.50","7,889.60","8,223.40",7957400,0
2019-10-21,"8,224.10","8,315.30","8,155.70","8,208.20",8224100,0
2019-10-22,"8,207.40","8,289.10","8,017.70","8,031.40",8207400,0
2019-10-23,"8,031.00","8,055.00","7,329.20","7,477.00",8031000,0
2019-10-24,"7,476.80","7,501.50","7,366.30","7,422.70",7476800,0
2019-10-25,"7,422.80","8,697.70","7,404.90","8,658.30",7422800,0
2019-10-26,"8,658.40","10,540.00","8,061.80","9,230.60",8658400,0
2019-10-27,"9,230.60","9,773.20","9,081.00","9,529.60",9230600,0
2019-10-28,"9,530.10","9,866.90","9,202.50","9,207.20",9530100,0
2019-10-29,"9,206.50","9,531.30","9,125.30","9,411.30",9206500,0
2019-10-30,"9,411.30","9,411.30","9,018.40","9,157.90",9411300,0
2019-10-31,"9,157.90","9,378.90","8,959.60","9,152.60",9157900,0
2019-11-01,"9,153.10","9,270.40","9,057.20","9,230.10",9153100,0
2019-11-02,"9,230.30","9,356.70","9,201.20","9,300.60",9230300,0
2019-11-03,"9,300.50","9,359.10","9,095.00","9,198.30",9300500,0
2019-11-04,"9,198.70","9,500.40","9,134.10","9,396.40",9198700,0
2019-11-05,"9,396.10","9,452.70","9,193.90","9,310.80",9396100,0
2019-11-06,"9,311.20","9,424.60","9,262.70","9,338.90",9311200,0
2019-11-07,"9,339.20","9,367.00","9,130.00","9,223.50",9339200,0
2019-11-08,"9,223.60","9,254.80","8,722.40","8,778.20",9223600,0
2019-11-09,"8,778.10","8,877.50","8,746.90","8,804.50",8778100,0
2019-11-10,"8,804.70","9,092.90","8,763.50","9,036.80",8804700,0
2019-11-11,"9,036.90","9,066.40","8,649.40","8,736.90",9036900,0
2019-11-12,"8,737.40","8,841.20","8,615.70","8,812.60",8737400,0
2019-11-13,"8,813.20","8,829.70","8,721.10","8,783.10",8813200,0
2019-11-14,"8,782.90","8,799.80","8,615.80","8,661.20",8782900,0
2019-11-15,"8,660.80","8,761.80","8,437.10","8,476.30",8660800,0
2019-11-16,"8,476.20","8,532.80","8,450.70","8,497.30",8476200,0
2019-11-17,"8,497.40","8,631.70","8,413.00","8,509.80",8497400,0
2019-11-18,"8,510.30","8,516.30","8,110.40","8,208.40",8510300,0
2019-11-19,"8,207.70","8,245.60","8,032.80","8,145.70",8207700,0
2019-11-20,"8,145.70","8,223.00","8,074.20","8,099.30",8145700,0
2019-11-21,"8,099.40","8,129.60","7,519.70","7,627.90",8099400,0
2019-11-22,"7,627.90","7,700.90","6,818.50","7,272.50",7627900,0
2019-11-23,"7,271.60","7,342.50","7,093.70","7,324.10",7271600,0
2019-11-24,"7,325.00","7,344.10","6,894.90","6,924.70",7325000,0
2019-11-25,"6,924.70","7,352.80","6,534.80","7,115.60",6924700,0
2019-11-26,"7,115.50","7,329.50","7,045.10","7,162.80",7115500,0
2019-11-27,"7,162.80","7,636.90","6,875.40","7,510.60",7162800,0
2019-11-28,"7,510.60","7,639.50","7,380.60","7,426.70",7510600,0
2019-11-29,"7,426.60","7,825.30","7,412.30","7,742.70",7426600,0
2019-11-30,"7,742.70","7,787.70","7,472.70","7,546.60",7742700,0
2019-12-01,"7,546.50","7,546.50","7,244.40","7,396.40",7546500,0
2019-12-02,"7,395.90","7,433.80","7,173.60","7,298.20",7395900,0
2019-12-03,"7,298.10","7,389.40","7,227.10","7,291.80",7298100,0
2019-12-04,"7,291.90","7,702.20","7,113.60","7,204.40",7291900,0
2019-12-05,"7,204.60","7,476.30","7,184.00","7,399.20",7204600,0
2019-12-06,"7,399.20","7,552.10","7,329.80","7,530.80",7399200,0
2019-12-07,"7,530.40","7,595.70","7,489.60","7,510.90",7530400,0
2019-12-08,"7,510.80","7,576.40","7,416.70","7,524.40",7510800,0
2019-12-09,"7,524.80","7,626.00","7,321.60","7,355.80",7524800,0
2019-12-10,"7,356.20","7,400.30","7,192.10","7,235.70",7356200,0
2019-12-11,"7,235.80","7,284.40","7,168.80","7,208.00",7235800,0
2019-12-12,"7,208.00","7,272.40","7,124.60","7,208.00",7208000,0
2019-12-13,"7,208.40","7,288.00","7,200.30","7,255.20",7208400,0
2019-12-14,"7,255.20","7,267.40","7,043.30","7,080.80",7255200,0
2019-12-15,"7,080.80","7,175.80","7,033.80","7,128.50",7080800,0
2019-12-16,"7,128.50","7,153.10","6,864.60","6,903.50",7128500,0
2019-12-17,"6,903.50","6,943.50","6,575.00","6,613.30",6903500,0
2019-12-18,"6,613.50","7,387.70","6,462.20","7,276.00",6613500,0
2019-12-19,"7,276.40","7,354.00","7,039.30","7,165.50",7276400,0
2019-12-20,"7,165.50","7,218.40","7,107.70","7,196.40",7165500,0
2019-12-21,"7,196.40","7,197.60","7,129.60","7,156.20",7196400,0
2019-12-22,"7,156.30","7,501.10","7,142.00","7,495.80",7156300,0
2019-12-23,"7,496.20","7,684.00","7,276.20","7,322.80",7496200,0
2019-12-24,"7,322.40","7,433.20","7,185.70","7,268.30",7322400,0
2019-12-25,"7,268.30","7,542.40","7,150.90","7,224.80",7268300,0
2019-12-26,"7,225.00","7,414.30","7,177.30","7,210.90",7225000,0
2019-12-27,"7,210.80","7,293.80","7,128.50","7,261.70",7210800,0
2019-12-28,"7,261.90","7,375.90","7,256.50","7,321.50",7261900,0
2019-12-29,"7,321.60","7,518.90","7,303.00","7,397.50",7321600,0
2019-12-30,"7,397.50","7,420.90","7,244.10","7,261.80",7397500,0
2019-12-31,"7,261.50","7,331.00","7,167.40","7,196.40",7261500,0
2020-01-01,"7,196.40","7,259.40","7,180.00","7,199.80",7196400,0
2020-01-02,"7,199.70","7,209.60","6,901.40","6,967.00",7199700,0
2020-01-03,"6,967.10","7,402.90","6,884.10","7,343.10",6967100,0
2020-01-04,"7,345.10","7,433.10","7,291.40","7,376.80",7345100,0
2020-01-05,"7,376.80","7,501.00","7,345.60","7,372.50",7376800,0
2020-01-06,"7,372.60","7,783.10","7,366.70","7,759.10",7372600,0
2020-01-07,"7,759.10","8,182.00","7,754.10","8,155.70",7759100,0
2020-01-08,"8,154.20","8,436.40","7,900.80","8,059.60",8154200,0
2020-01-09,"8,060.00","8,065.90","7,779.20","7,842.40",8060000,0
2020-01-10,"7,842.50","8,187.40","7,697.70","8,187.10",7842500,0
2020-01-11,"8,187.80","8,262.90","8,008.40","8,024.10",8187800,0
2020-01-12,"8,023.30","8,189.90","7,973.10","8,187.60",8023300,0
2020-01-13,"8,188.30","8,196.70","8,068.40","8,111.40",8188300,0
2020-01-14,"8,111.20","8,898.70","8,111.20","8,829.20",8111200,0
2020-01-15,"8,827.90","8,904.00","8,615.50","8,818.30",8827900,0
2020-01-16,"8,818.10","8,850.00","8,605.80","8,726.90",8818100,0
2020-01-17,"8,726.70","9,005.10","8,675.90","8,913.10",8726700,0
2020-01-18,"8,913.00","8,982.30","8,814.60","8,916.30",8913000,0
2020-01-19,"8,916.30","9,183.70","8,552.80","8,706.20",8916300,0
2020-01-20,"8,705.70","8,740.10","8,539.20","8,641.90",8705700,0
2020-01-21,"8,642.00","8,770.30","8,524.00","8,732.60",8642000,0
2020-01-22,"8,733.00","8,805.40","8,610.80","8,678.50",8733000,0
2020-01-23,"8,678.50","8,687.30","8,309.60","8,405.10",8678500,0
2020-01-24,"8,404.90","8,522.00","8,242.60","8,439.90",8404900,0
2020-01-25,"8,439.90","8,447.60","8,277.20","8,341.60",8439900,0
2020-01-26,"8,341.60","8,607.80","8,304.90","8,607.80",8341600,0
2020-01-27,"8,608.10","8,983.10","8,585.60","8,866.60",8608100,0
2020-01-28,"8,866.60","9,389.50","8,866.60","9,377.30",8866600,0
2020-01-29,"9,377.30","9,428.70","9,250.90","9,298.90",9377300,0
2020-01-30,"9,299.10","9,569.00","9,209.20","9,507.30",9299100,0
2020-01-31,"9,508.30","9,525.00","9,222.30","9,349.10",9508300,0
2020-02-01,"9,349.30","9,458.80","9,301.50","9,381.60",9349300,0
2020-02-02,"9,381.50","9,465.40","9,183.10","9,334.90",9381500,0
2020-02-03,"9,334.60","9,582.80","9,243.10","9,296.60",9334600,0
2020-02-04,"9,296.50","9,347.50","9,193.90","9,193.90",9296500,0
2020-02-05,"9,194.10","9,726.80","9,179.90","9,611.80",9194100,0
2020-02-06,"9,611.80","9,854.90","9,536.10","9,772.00",9611800,0
2020-02-07,"9,771.90","9,872.50","9,738.70","9,818.60",9771900,0
2020-02-08,"9,817.30","9,931.20","9,673.20","9,895.50",9817300,0
2020-02-09,"9,895.40","10,157.10","9,882.70","10,151.50",9895400,0
2020-02-10,"10,151.50","10,181.70","9,774.80","9,854.10",10151500,0
2020-02-11,"9,854.00","10,314.10","9,725.10","10,229.50",9854000,0
2020-02-12,"10,229.30","10,435.60","10,229.30","10,317.70",10229300,0
2020-02-13,"10,321.90","10,482.60","10,116.90","10,235.10",10321900,0
2020-02-14,"10,235.50","10,372.40","10,125.20","10,333.00",10235500,0
2020-02-15,"10,336.00","10,369.80","9,831.70","9,907.70",10336000,0
2020-02-16,"9,907.40","10,056.40","9,654.90","9,932.30",9907400,0
2020-02-17,"9,931.70","9,951.50","9,468.90","9,701.40",9931700,0
2020-02-18,"9,701.50","10,230.10","9,601.60","10,158.40",9701500,0
2020-02-19,"10,158.60","10,230.90","9,424.30","9,609.40",10158600,0
2020-02-20,"9,611.90","9,681.40","9,448.90","9,602.40",9611900,0
2020-02-21,"9,602.20","9,747.10","9,574.50","9,684.50",9602200,0
2020-02-22,"9,684.50","9,706.50","9,569.80","9,655.70",9684500,0
2020-02-23,"9,655.60","9,965.60","9,653.40","9,942.70",9655600,0
2020-02-24,"9,943.20","9,981.00","9,507.00","9,662.70",9943200,0
2020-02-25,"9,662.60","9,672.30","9,269.80","9,317.20",9662600,0
2020-02-26,"9,317.10","9,368.10","8,672.00","8,800.30",9317100,0
2020-02-27,"8,800.10","8,968.30","8,538.50","8,818.60",8800100,0
2020-02-28,"8,820.10","8,898.70","8,451.90","8,697.50",8820100,0
2020-02-29,"8,697.10","8,793.70","8,539.80","8,543.70",8697100,0
2020-03-01,"8,543.80","8,737.20","8,437.20","8,540.00",8543800,0
2020-03-02,"8,537.50","8,961.80","8,503.10","8,904.80",8537500,0
2020-03-03,"8,906.10","8,911.70","8,669.30","8,761.40",8906100,0
2020-03-04,"8,761.30","8,840.30","8,679.70","8,757.90",8761300,0
2020-03-05,"8,757.90","9,147.30","8,751.50","9,060.30",8757900,0
2020-03-06,"9,060.60","9,165.20","9,004.90","9,134.80",9060600,0
2020-03-07,"9,134.20","9,180.80","8,848.70","8,887.80",9134200,0
2020-03-08,"8,887.80","8,888.00","8,015.30","8,034.10",8887800,0
2020-03-09,"8,035.80","8,158.80","7,648.70","7,933.00",8035800,0
2020-03-10,"7,933.00","8,145.50","7,740.20","7,891.20",7933000,0
2020-03-11,"7,892.10","7,976.50","7,606.00","7,935.10",7892100,0
2020-03-12,"7,935.20","7,963.10","4,546.60","4,826.00",7935200,0
2020-03-13,"4,815.20","5,934.30","3,869.50","5,584.30",4815200,0
2020-03-14,"5,589.40","5,634.90","5,072.20","5,182.70",5589400,0
2020-03-15,"5,182.90","5,863.30","5,120.60","5,366.30",5182900,0
2020-03-16,"5,366.40","5,369.30","4,477.70","5,030.00",5366400,0
2020-03-17,"5,030.20","5,432.80","4,946.50","5,261.10",5030200,0
2020-03-18,"5,260.70","5,373.10","5,020.90","5,361.40",5260700,0
2020-03-19,"5,359.20","6,379.50","5,256.00","6,172.00",5359200,0
2020-03-20,"6,171.60","6,858.10","5,748.20","6,205.30",6171600,0
2020-03-21,"6,205.60","6,438.30","5,887.00","6,186.20",6205600,0
2020-03-22,"6,186.90","6,394.40","5,771.20","5,822.10",6186900,0
2020-03-23,"5,822.00","6,564.70","5,710.80","6,468.90",5822000,0
2020-03-24,"6,468.80","6,814.20","6,380.80","6,744.60",6468800,0
2020-03-25,"6,744.80","6,930.20","6,474.60","6,678.90",6744800,0
2020-03-26,"6,677.90","6,772.90","6,541.70","6,725.10",6677900,0
2020-03-27,"6,725.50","6,813.70","6,322.30","6,373.40",6725500,0
2020-03-28,"6,373.40","6,374.30","6,046.50","6,233.70",6373400,0
2020-03-29,"6,233.20","6,258.80","5,889.30","5,890.40",6233200,0
2020-03-30,"5,890.40","6,576.50","5,872.50","6,391.00",5890400,0
2020-03-31,"6,391.10","6,513.10","6,346.30","6,412.50",6391100,0
2020-04-01,"6,412.40","6,661.30","6,157.40","6,638.50",6412400,0
2020-04-02,"6,638.80","7,182.70","6,567.90","6,800.50",6638800,0
2020-04-03,"6,799.90","7,026.30","6,623.60","6,735.90",6799900,0
2020-04-04,"6,735.90","6,958.60","6,679.10","6,857.40",6735900,0
2020-04-05,"6,857.50","6,889.40","6,686.00","6,772.70",6857500,0
2020-04-06,"6,772.80","7,335.00","6,770.10","7,332.30",6772800,0
2020-04-07,"7,332.30","7,440.30","7,101.70","7,185.20",7332300,0
2020-04-08,"7,185.60","7,396.10","7,153.10","7,361.20",7185600,0
2020-04-09,"7,361.10","7,361.10","7,140.30","7,289.00",7361100,0
2020-04-10,"7,289.00","7,294.40","6,756.10","6,863.10",7289000,0
2020-04-11,"6,862.70","6,931.40","6,765.10","6,867.80",6862700,0
2020-04-12,"6,867.90","7,158.80","6,785.10","6,917.60",6867900,0
2020-04-13,"6,918.10","6,920.30","6,618.50","6,841.30",6918100,0
2020-04-14,"6,841.80","6,970.80","6,768.60","6,850.90",6841800,0
2020-04-15,"6,851.30","6,929.50","6,615.90","6,629.10",6851300,0
2020-04-16,"6,629.10","7,159.70","6,520.50","7,085.60",6629100,0
2020-04-17,"7,085.50","7,142.80","7,005.80","7,035.80",7085500,0
2020-04-18,"7,035.90","7,259.40","7,031.50","7,230.80",7035900,0
2020-04-19,"7,230.90","7,238.00","7,079.10","7,122.90",7230900,0
2020-04-20,"7,122.90","7,207.50","6,771.20","6,833.50",7122900,0
2020-04-21,"6,833.40","6,919.30","6,774.30","6,842.50",6833400,0
2020-04-22,"6,842.50","7,137.40","6,821.80","7,112.90",6842500,0
2020-04-23,"7,112.80","7,655.40","7,036.50","7,488.50",7112800,0
2020-04-24,"7,491.30","7,583.50","7,423.50","7,503.80",7491300,0
2020-04-25,"7,503.90","7,684.60","7,451.00","7,540.40",7503900,0
2020-04-26,"7,540.40","7,679.40","7,520.50","7,678.90",7540400,0
2020-04-27,"7,679.40","7,768.50","7,637.70","7,766.00",7679400,0
2020-04-28,"7,766.00","7,770.10","7,655.30","7,746.90",7766000,0
2020-04-29,"7,746.70","8,918.50","7,729.70","8,770.90",7746700,0
2020-04-30,"8,770.60","9,437.50","8,425.50","8,629.00",8770600,0
2020-05-01,"8,628.60","9,040.30","8,621.00","8,821.60",8628600,0
2020-05-02,"8,821.60","8,986.20","8,771.30","8,966.30",8821600,0
2020-05-03,"8,966.20","9,169.90","8,742.20","8,885.50",8966200,0
2020-05-04,"8,885.50","8,945.50","8,553.20","8,874.70",8885500,0
2020-05-05,"8,874.20","9,078.70","8,800.40","9,001.00",8874200,0
2020-05-06,"9,000.60","9,373.70","8,923.60","9,151.40",9000600,0
2020-05-07,"9,152.70","10,033.00","9,064.80","9,979.80",9152700,0
2020-05-08,"9,980.10","10,018.20","9,731.40","9,806.20",9980100,0
2020-05-09,"9,806.00","9,910.50","9,533.60","9,554.60",9806000,0
2020-05-10,"9,553.90","9,569.40","8,259.30","8,738.80",9553900,0
2020-05-11,"8,737.60","9,129.60","8,235.60","8,579.80",8737600,0
2020-05-12,"8,569.80","8,964.50","8,542.80","8,813.80",8569800,0
2020-05-13,"8,813.90","9,384.60","8,799.10","9,298.70",8813900,0
2020-05-14,"9,298.70","9,887.50","9,265.80","9,778.40",9298700,0
2020-05-15,"9,778.60","9,819.60","9,223.20","9,318.00",9778600,0
2020-05-16,"9,318.10","9,579.00","9,233.00","9,379.50",9318100,0
2020-05-17,"9,376.60","9,866.00","9,327.80","9,677.70",9376600,0
2020-05-18,"9,678.40","9,930.20","9,524.40","9,730.70",9678400,0
2020-05-19,"9,730.80","9,883.90","9,498.70","9,773.30",9730800,0
2020-05-20,"9,773.00","9,829.30","9,368.40","9,512.30",9773000,0
2020-05-21,"9,511.60","9,567.10","8,833.60","9,059.00",9511600,0
2020-05-22,"9,058.20","9,253.50","8,952.10","9,169.70",9058200,0
2020-05-23,"9,169.80","9,303.20","9,098.90","9,177.00",9169800,0
2020-05-24,"9,177.90","9,292.00","8,724.10","8,728.20",9177900,0
2020-05-25,"8,728.00","8,959.50","8,666.10","8,898.20",8728000,0
2020-05-26,"8,897.70","8,994.60","8,713.90","8,842.50",8897700,0
2020-05-27,"8,842.30","9,210.90","8,818.60","9,199.10",8842300,0
2020-05-28,"9,199.80","9,610.80","9,119.20","9,572.20",9199800,0
2020-05-29,"9,573.40","9,596.50","9,358.10","9,424.80",9573400,0
2020-05-30,"9,424.80","9,729.90","9,352.70","9,692.50",9424800,0
2020-05-31,"9,692.90","9,695.60","9,406.20","9,454.80",9692900,0
2020-06-01,"9,454.50","10,301.80","9,429.70","10,189.30",9454500,0
2020-06-02,"10,190.70","10,207.30","9,347.30","9,527.60",10190700,0
2020-06-03,"9,527.00","9,667.20","9,421.70","9,667.20",9527000,0
2020-06-04,"9,667.20","9,864.40","9,490.90","9,794.40",9667200,0
2020-06-05,"9,794.00","9,846.10","9,628.70","9,631.20",9794000,0
2020-06-06,"9,630.80","9,733.10","9,549.50","9,669.60",9630800,0
2020-06-07,"9,669.60","9,791.80","9,417.40","9,742.60",9669600,0
2020-06-08,"9,743.40","9,788.20","9,662.30","9,777.90",9743400,0
2020-06-09,"9,777.70","9,857.20","9,616.60","9,768.80",9777700,0
2020-06-10,"9,768.80","9,970.90","9,710.70","9,878.80",9768800,0
2020-06-11,"9,878.90","9,945.20","9,139.10","9,283.20",9878900,0
2020-06-12,"9,283.70","9,547.50","9,249.40","9,466.60",9283700,0
2020-06-13,"9,466.50","9,484.90","9,369.90","9,471.30",9466500,0
2020-06-14,"9,470.70","9,474.70","9,264.40","9,345.30",9470700,0
2020-06-15,"9,345.50","9,489.70","8,925.60","9,425.40",9345500,0
2020-06-16,"9,425.60","9,577.10","9,379.30","9,523.50",9425600,0
2020-06-17,"9,523.60","9,543.60","9,258.20","9,464.60",9523600,0
2020-06-18,"9,464.60","9,480.40","9,289.30","9,388.10",9464600,0
2020-06-19,"9,390.30","9,424.00","9,249.60","9,314.00",9390300,0
2020-06-20,"9,314.00","9,394.50","9,199.80","9,358.80",9314000,0
2020-06-21,"9,358.80","9,411.20","9,288.50","9,296.40",9358800,0
2020-06-22,"9,296.50","9,751.90","9,285.80","9,683.70",9296500,0
2020-06-23,"9,683.90","9,715.60","9,581.80","9,624.60",9683900,0
2020-06-24,"9,624.60","9,667.40","9,223.00","9,302.00",9624600,0
2020-06-25,"9,300.80","9,327.30","9,022.60","9,247.50",9300800,0
2020-06-26,"9,247.50","9,296.50","9,060.10","9,160.00",9247500,0
2020-06-27,"9,160.50","9,190.50","8,865.30","9,008.30",9160500,0
2020-06-28,"9,008.40","9,185.50","8,950.20","9,124.00",9008400,0
2020-06-29,"9,122.80","9,229.10","9,033.60","9,185.40",9122800,0
2020-06-30,"9,186.00","9,199.80","9,075.30","9,135.40",9186000,0
2020-07-01,"9,135.90","9,289.00","9,101.10","9,229.90",9135900,0
2020-07-02,"9,229.90","9,259.70","8,962.10","9,085.10",9229900,0
